repoName,language,classid,file,startline,endline,pcid,similarity,granularity
SharpNet,csharp,1,/tmpstore/bimus/repositories/csharp/SharpNet/Prod/CPU/CpuTensor.cs.ifdefed,816,822,36,100,functions
SharpNet,csharp,1,/tmpstore/bimus/repositories/csharp/SharpNet/Prod/GPU/GpuTensor.cs.ifdefed,1028,1034,556,100,functions
SharpNet,csharp,2,/tmpstore/bimus/repositories/csharp/SharpNet/Prod/Optimizers/Adam.cs.ifdefed,64,73,1022,100,functions
SharpNet,csharp,2,/tmpstore/bimus/repositories/csharp/SharpNet/Prod/Optimizers/Sgd.cs.ifdefed,50,59,1068,100,functions
KelpNet,csharp,1,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.CL.Function/Common/Tools/DeepCopyHelper.cs.ifdefed,13,33,153,100,blocks
KelpNet,csharp,1,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Function/Common/Tools/DeepCopyHelper.cs.ifdefed,13,33,715,100,blocks
KelpNet,csharp,2,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.CL.Function/Common/Tools/ModelIO.cs.ifdefed,43,60,157,100,blocks
KelpNet,csharp,2,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Function/Common/Tools/ModelIO.cs.ifdefed,43,60,774,100,blocks
KelpNet,csharp,3,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.CL.Function/Functions/Activations/ReLU.cs.ifdefed,35,39,174,100,blocks
KelpNet,csharp,3,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.CL.Function/Functions/Activations/TanhActivation.cs.ifdefed,35,39,184,100,blocks
KelpNet,csharp,3,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.CL.Function/Functions/Connections/Convolution2D.cs.ifdefed,55,59,189,100,blocks
KelpNet,csharp,3,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.CL.Function/Functions/Connections/Deconvolution2D.cs.ifdefed,49,53,204,100,blocks
KelpNet,csharp,3,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.CL.Function/Functions/Activations/Sigmoid.cs.ifdefed,35,39,179,100,blocks
KelpNet,csharp,4,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.CL.Function/Functions/Connections/Convolution2D.cs.ifdefed,142,172,197,100,blocks
KelpNet,csharp,4,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.CL.Function/Functions/Connections/Deconvolution2D.cs.ifdefed,129,159,211,100,blocks
KelpNet,csharp,5,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Common/Functions/Type/DualInputFunction.cs.ifdefed,19,23,353,100,blocks
KelpNet,csharp,5,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Common/MathMetrics/Type/NdArrayAndNdArrayFunction.cs.ifdefed,19,23,499,100,blocks
KelpNet,csharp,6,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Common/Functions/Type/DualInputFunction.cs.ifdefed,26,33,354,100,blocks
KelpNet,csharp,6,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Common/MathMetrics/Type/NdArrayAndNdArrayFunction.cs.ifdefed,26,33,500,100,blocks
KelpNet,csharp,7,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Common/Functions/Type/DualInputFunction.cs.ifdefed,36,61,355,100,blocks
KelpNet,csharp,7,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Common/MathMetrics/Type/NdArrayAndNdArrayFunction.cs.ifdefed,36,61,501,100,blocks
KelpNet,csharp,8,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Common/MathMetrics/Add.cs.ifdefed,67,73,415,100,blocks
KelpNet,csharp,8,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Common/MathMetrics/Sub.cs.ifdefed,67,73,480,100,blocks
KelpNet,csharp,9,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Common/Tools/Trainer.cs.ifdefed,56,73,657,100,blocks
KelpNet,csharp,9,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Common/Tools/Trainer.cs.ifdefed,97,114,664,100,blocks
KelpNet,csharp,10,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Function/Common/NdArray.cs.ifdefed,105,110,694,100,blocks
KelpNet,csharp,10,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Function/Common/NdArray.cs.ifdefed,182,187,707,100,blocks
KelpNet,csharp,10,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Function/Common/NdArray.cs.ifdefed,140,145,700,100,blocks
KelpNet,csharp,11,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Function/Common/Tools/LabeledDataSet.cs.ifdefed,170,174,748,100,blocks
KelpNet,csharp,11,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Function/Common/Tools/LabeledDataSet.cs.ifdefed,202,206,755,100,blocks
KelpNet,csharp,12,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Function/Functions/Connections/Convolution2D.cs.ifdefed,125,134,895,100,blocks
KelpNet,csharp,12,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Function/Functions/Connections/Deconvolution2D.cs.ifdefed,107,116,934,100,blocks
KelpNet,csharp,13,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Function/Functions/Connections/Convolution2D.cs.ifdefed,256,261,914,100,blocks
KelpNet,csharp,13,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Function/Functions/Connections/Linear.cs.ifdefed,129,134,1022,100,blocks
KelpNet,csharp,14,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Function/Functions/Connections/Convolution2D.cs.ifdefed,267,282,916,100,blocks
KelpNet,csharp,14,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Function/Functions/Connections/Deconvolution2D.cs.ifdefed,258,272,960,100,blocks
KelpNet,csharp,15,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Function/Optimizers/AdaBound.cs.ifdefed,47,51,1251,100,blocks
KelpNet,csharp,15,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Function/Optimizers/AmsBound.cs.ifdefed,59,63,1279,100,blocks
KelpNet,csharp,16,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Function/Optimizers/AdaBound.cs.ifdefed,59,64,1252,100,blocks
KelpNet,csharp,16,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Function/Optimizers/AmsBound.cs.ifdefed,71,76,1280,100,blocks
KelpNet,csharp,17,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Function/Optimizers/AmsBound.cs.ifdefed,49,56,1277,100,blocks
KelpNet,csharp,17,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Function/Optimizers/AmsGrad.cs.ifdefed,37,44,1285,100,blocks
KelpNet,csharp,18,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Sample/Sample/Sample06.cs.ifdefed,52,94,1359,100,blocks
KelpNet,csharp,18,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Sample/Sample/Sample14.cs.ifdefed,46,88,1436,100,blocks
KelpNet,csharp,19,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Sample/Sample/Sample11.cs.ifdefed,236,245,1415,100,blocks
KelpNet,csharp,19,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Sample/Sample/Sample12.cs.ifdefed,259,268,1422,100,blocks
KelpNet,csharp,20,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Sample/Sample/Sample15.cs.ifdefed,54,59,1441,100,blocks
KelpNet,csharp,20,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Sample/Sample/Sample20.cs.ifdefed,59,64,1465,100,blocks
KelpNet,csharp,21,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Tests/UnitTest/Functions/Connections/TestConvolution2D.cs.ifdefed,30,41,1566,100,blocks
KelpNet,csharp,21,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Tests/UnitTest/Functions/Poolings/TestMaxPooling2D.cs.ifdefed,30,41,1620,100,blocks
KelpNet,csharp,21,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Tests/UnitTest/Functions/Connections/TestLinear.cs.ifdefed,21,32,1597,100,blocks
KelpNet,csharp,21,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Tests/UnitTest/Functions/Connections/TestDeconvolution2D.cs.ifdefed,21,32,1575,100,blocks
KelpNet,csharp,22,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Tools/DataImporter/Models/Caffe/CaffemodelDataLoader.cs.ifdefed,54,61,2210,100,blocks
KelpNet,csharp,22,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Tools/DataImporter/Models/Caffe/CaffemodelDataLoader.cs.ifdefed,64,71,2212,100,blocks
KelpNet,csharp,23,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Tools/DataImporter/Models/Caffe/CaffemodelDataLoader.cs.ifdefed,87,94,2216,100,blocks
KelpNet,csharp,23,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Tools/DataImporter/Models/Caffe/CaffemodelDataLoader.cs.ifdefed,97,104,2218,100,blocks
KelpNet,csharp,24,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Tools/DataImporter/TestDatas/FashionMNIST/FashionMNISTData.cs.ifdefed,22,56,2582,100,blocks
KelpNet,csharp,24,/tmpstore/bimus/repositories/csharp/KelpNet/KelpNet.Tools/DataImporter/TestDatas/MNIST/MnistData.cs.ifdefed,23,57,2610,100,blocks
SiaNet,csharp,1,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/Array.cs.ifdefed,47,60,59,100,blocks
SiaNet,csharp,1,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/NDArray.cs.ifdefed,47,60,358,100,blocks
SiaNet,csharp,2,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/Array.cs.ifdefed,67,71,61,100,blocks
SiaNet,csharp,2,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/NDArray.cs.ifdefed,67,71,360,100,blocks
SiaNet,csharp,3,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/Array.cs.ifdefed,78,82,62,100,blocks
SiaNet,csharp,3,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/NDArray.cs.ifdefed,78,82,361,100,blocks
SiaNet,csharp,4,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/Array.cs.ifdefed,89,104,63,100,blocks
SiaNet,csharp,4,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/NDArray.cs.ifdefed,89,104,362,100,blocks
SiaNet,csharp,5,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/Array.cs.ifdefed,111,115,66,100,blocks
SiaNet,csharp,5,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/NDArray.cs.ifdefed,111,115,365,100,blocks
SiaNet,csharp,6,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/Array.cs.ifdefed,126,126,67,100,blocks
SiaNet,csharp,6,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/NDArray.cs.ifdefed,126,126,366,100,blocks
SiaNet,csharp,7,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/Array.cs.ifdefed,127,127,68,100,blocks
SiaNet,csharp,7,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/NDArray.cs.ifdefed,127,127,367,100,blocks
SiaNet,csharp,8,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/Array.cs.ifdefed,128,128,69,100,blocks
SiaNet,csharp,8,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/NDArray.cs.ifdefed,128,128,368,100,blocks
SiaNet,csharp,9,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/Array.cs.ifdefed,129,129,70,100,blocks
SiaNet,csharp,9,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/NDArray.cs.ifdefed,129,129,369,100,blocks
SiaNet,csharp,10,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/Array.cs.ifdefed,130,130,71,100,blocks
SiaNet,csharp,10,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/NDArray.cs.ifdefed,130,130,370,100,blocks
SiaNet,csharp,11,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/Array.cs.ifdefed,170,178,80,100,blocks
SiaNet,csharp,11,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/NDArray.cs.ifdefed,182,190,383,100,blocks
SiaNet,csharp,12,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/Backend/SiaNetBackend.cs.ifdefed,41,45,103,100,blocks
SiaNet,csharp,12,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.MxNet/Backend/SiaNetBackend.cs.ifdefed,40,44,537,100,blocks
SiaNet,csharp,13,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/Backend/SiaNetBackend.cs.ifdefed,373,380,158,100,blocks
SiaNet,csharp,13,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.CNTK/SiaNetBackend.cs.ifdefed,601,608,508,100,blocks
SiaNet,csharp,14,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/Backend/SiaNetBackend.cs.ifdefed,394,401,162,100,blocks
SiaNet,csharp,14,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.CNTK/SiaNetBackend.cs.ifdefed,371,378,468,100,blocks
SiaNet,csharp,15,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/Backend/SiaNetBackend.cs.ifdefed,437,444,170,100,blocks
SiaNet,csharp,15,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.CNTK/SiaNetBackend.cs.ifdefed,402,409,474,100,blocks
SiaNet,csharp,16,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/Backend/SiaNetBackend.cs.ifdefed,576,580,196,100,blocks
SiaNet,csharp,16,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/TOps.cs.ifdefed,892,896,3383,100,blocks
SiaNet,csharp,16,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Backend/SiaNetBackend.cs.ifdefed,604,608,1914,100,blocks
SiaNet,csharp,17,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/Backend/SiaNetBackend.cs.ifdefed,594,599,199,100,blocks
SiaNet,csharp,17,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.MxNet/Backend/SiaNetBackend.cs.ifdefed,446,450,612,100,blocks
SiaNet,csharp,18,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.ArrayFire/Backend/SiaNetBackend.cs.ifdefed,636,727,205,100,blocks
SiaNet,csharp,18,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.CNTK/SiaNetBackend.cs.ifdefed,691,782,522,100,blocks
SiaNet,csharp,19,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.CNTK/SiaNetBackend.cs.ifdefed,655,678,516,100,blocks
SiaNet,csharp,19,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/NDArray.cs.ifdefed,829,852,3047,100,blocks
SiaNet,csharp,19,/tmpstore/bimus/repositories/csharp/SiaNet/SiaNet.Engine/BackendUtil.cs.ifdefed,11,33,29686,100,blocks
SiaNet,csharp,20,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.MxNet/Logging/Logging.cs.ifdefed,74,80,718,100,blocks
SiaNet,csharp,20,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.MxNet/Logging/Logging.cs.ifdefed,92,98,720,100,blocks
SiaNet,csharp,20,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.MxNet/Logging/Logging.cs.ifdefed,101,107,721,100,blocks
SiaNet,csharp,20,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.MxNet/Logging/Logging.cs.ifdefed,110,116,722,100,blocks
SiaNet,csharp,20,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.MxNet/Logging/Logging.cs.ifdefed,83,89,719,100,blocks
SiaNet,csharp,21,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.MxNet/Operator.cs.ifdefed,104,108,1582,100,blocks
SiaNet,csharp,21,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.MxNet/Operator.cs.ifdefed,156,160,1586,100,blocks
SiaNet,csharp,22,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cpu/CpuMaxPoolingOps.cs.ifdefed,105,111,2049,100,blocks
SiaNet,csharp,22,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cuda/DeviceCode/SpatialMaxPoolKernels.cs.ifdefed,181,187,2525,100,blocks
SiaNet,csharp,23,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cpu/MatrixMultiplication.cs.ifdefed,312,317,2099,100,blocks
SiaNet,csharp,23,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cuda/MatrixMul/CudaMatrixMulMM.cs.ifdefed,57,62,2629,100,blocks
SiaNet,csharp,24,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cpu/MatrixMultiplication.cs.ifdefed,320,329,2100,100,blocks
SiaNet,csharp,24,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cuda/MatrixMul/CudaMatrixMulMM.cs.ifdefed,65,74,2630,100,blocks
SiaNet,csharp,25,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cpu/MatrixMultiplication.cs.ifdefed,331,340,2101,100,blocks
SiaNet,csharp,25,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cuda/MatrixMul/CudaMatrixMulMM.cs.ifdefed,76,85,2631,100,blocks
SiaNet,csharp,26,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cpu/MatrixMultiplication.cs.ifdefed,352,357,2104,100,blocks
SiaNet,csharp,26,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cuda/MatrixMul/CudaMatrixMulMM.cs.ifdefed,97,102,2634,100,blocks
SiaNet,csharp,27,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cpu/MatrixMultiplication.cs.ifdefed,359,366,2105,100,blocks
SiaNet,csharp,27,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cuda/MatrixMul/CudaMatrixMulMM.cs.ifdefed,104,111,2635,100,blocks
SiaNet,csharp,28,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cpu/MatrixMultiplication.cs.ifdefed,376,381,2107,100,blocks
SiaNet,csharp,28,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cuda/MatrixMul/CudaMatrixMulMM.cs.ifdefed,121,126,2637,100,blocks
SiaNet,csharp,29,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cpu/MatrixMultiplication.cs.ifdefed,383,390,2108,100,blocks
SiaNet,csharp,29,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cuda/MatrixMul/CudaMatrixMulMM.cs.ifdefed,128,135,2638,100,blocks
SiaNet,csharp,30,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cpu/MatrixMultiplication.cs.ifdefed,400,404,2110,100,blocks
SiaNet,csharp,30,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cuda/MatrixMul/CudaMatrixMulMM.cs.ifdefed,145,149,2640,100,blocks
SiaNet,csharp,31,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cpu/SpatialConvolutionMM.cs.ifdefed,234,239,2150,100,blocks
SiaNet,csharp,31,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cuda/SpatialConvolution.cs.ifdefed,81,86,2728,100,blocks
SiaNet,csharp,32,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cuda/DeviceCode/GatherScatterKernels.cs.ifdefed,475,484,2461,100,blocks
SiaNet,csharp,32,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cuda/DeviceCode/IndexSelectKernels.cs.ifdefed,314,323,2474,100,blocks
SiaNet,csharp,33,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cuda/DeviceCode/Im2ColKernels.cs.ifdefed,142,149,2465,100,blocks
SiaNet,csharp,33,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cuda/DeviceCode/ReduceDimIndexKernels.cs.ifdefed,201,208,2520,100,blocks
SiaNet,csharp,33,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cuda/DeviceCode/SpatialMaxPoolKernels.cs.ifdefed,258,265,2529,100,blocks
SiaNet,csharp,33,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cuda/DeviceCode/VarStdKernels.cs.ifdefed,339,346,2543,100,blocks
SiaNet,csharp,34,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cuda/KernelOps/ReduceAllOp.cs.ifdefed,154,165,2594,100,blocks
SiaNet,csharp,34,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Cuda/KernelOps/ReductionOp.cs.ifdefed,121,132,2608,100,blocks
SiaNet,csharp,35,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Expression/ScalarExpression.cs.ifdefed,162,166,2782,100,blocks
SiaNet,csharp,35,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Expression/VariableExpression.cs.ifdefed,565,569,2967,100,blocks
SiaNet,csharp,35,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Expression/VariableExpression.cs.ifdefed,612,616,2970,100,blocks
SiaNet,csharp,35,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Expression/VariableExpression.cs.ifdefed,476,480,2961,100,blocks
SiaNet,csharp,36,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Ops.cs.ifdefed,33,37,3120,100,blocks
SiaNet,csharp,36,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/TOps.cs.ifdefed,37,41,3270,100,blocks
SiaNet,csharp,37,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/Ops.cs.ifdefed,45,50,3121,100,blocks
SiaNet,csharp,37,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/TOps.cs.ifdefed,49,54,3271,100,blocks
SiaNet,csharp,38,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.TensorSharp/TOps.cs.ifdefed,947,957,3394,100,blocks
SiaNet,csharp,38,/tmpstore/bimus/repositories/csharp/SiaNet/SiaNet.Engine/Tensor.cs.ifdefed,250,260,29760,100,blocks
SiaNet,csharp,39,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.Torch/NNSupport.cs.ifdefed,19,28,3744,100,blocks
SiaNet,csharp,39,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.Torch/NNSupport.cs.ifdefed,3422,3431,3871,100,blocks
SiaNet,csharp,40,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.Torch/NNSupport.cs.ifdefed,41,52,3745,100,blocks
SiaNet,csharp,40,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.Torch/NNSupport.cs.ifdefed,3444,3455,3872,100,blocks
SiaNet,csharp,41,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.Torch/NNSupport.cs.ifdefed,65,76,3746,100,blocks
SiaNet,csharp,41,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.Torch/NNSupport.cs.ifdefed,3468,3479,3873,100,blocks
SiaNet,csharp,42,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.Torch/NNSupport.cs.ifdefed,90,103,3747,100,blocks
SiaNet,csharp,42,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.Torch/NNSupport.cs.ifdefed,3493,3506,3874,100,blocks
SiaNet,csharp,43,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.Torch/NNSupport.cs.ifdefed,118,129,3748,100,blocks
SiaNet,csharp,43,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.Torch/NNSupport.cs.ifdefed,3521,3532,3875,100,blocks
SiaNet,csharp,44,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.Torch/NNSupport.cs.ifdefed,145,158,3749,100,blocks
SiaNet,csharp,44,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.Torch/NNSupport.cs.ifdefed,3548,3561,3876,100,blocks
SiaNet,csharp,45,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.Torch/NNSupport.cs.ifdefed,172,179,3750,100,blocks
SiaNet,csharp,45,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.Torch/NNSupport.cs.ifdefed,3575,3582,3877,100,blocks
SiaNet,csharp,46,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.Torch/NNSupport.cs.ifdefed,193,202,3751,100,blocks
SiaNet,csharp,46,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.Torch/NNSupport.cs.ifdefed,3596,3605,3878,100,blocks
SiaNet,csharp,47,/tmpstore/bimus/repositories/csharp/SiaNet/Backends/SiaNet.Backend.Torch/NNSupport.cs.ifdefed,213,220,3752,100,blocks
