repoName,classid,language,nlines,nb_fragment,files_splitted,startlines_split,endlines_split,similarity,granularity,clone_type,reposType
Avalonia,10,csharp,7,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Visuals/Rendering/SleepLoopRenderTimer.cs.ifdefed,49,43,100,Block,Type 1,Traditional
Avalonia,10,csharp,8,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Reactive/AvaloniaPropertyBindingObservable.cs.ifdefed,22,29,100,Function,Type 1,Traditional
Avalonia,10,csharp,8,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Reactive/AvaloniaPropertyObservable.cs.ifdefed,27,34,100,Function,Type 1,Traditional
Avalonia,11,csharp,15,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/iOS/Avalonia.iOS/Stubs.cs.ifdefed,29,15,100,Block,Type 1,Traditional
Avalonia,11,csharp,27,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Android/Avalonia.Android/PlatformIconLoader.cs.ifdefed,9,35,100,Block,Type 1,Traditional
Avalonia,11,csharp,7,3, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Reactive/AvaloniaPropertyChangedObservable.cs.ifdefed,30,36,100,Function,Type 1,Traditional
Avalonia,11,csharp,7,3,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Reactive/AvaloniaPropertyObservable.cs.ifdefed,36,42,100,Function,Type 1,Traditional
Avalonia,11,csharp,7,3, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Reactive/AvaloniaPropertyBindingObservable.cs.ifdefed,31,37,100,Function,Type 1,Traditional
Avalonia,12,csharp,7,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Collections/Pooled/PooledStack.cs.ifdefed,375,381,100,Block,Type 1,Traditional
Avalonia,12,csharp,7,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Collections/Pooled/PooledList.cs.ifdefed,237,243,100,Block,Type 1,Traditional
Avalonia,12,csharp,9,3, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls.DataGrid/Collections/DataGridSortDescription.cs.ifdefed,2463,2471,100,Function,Type 1,Traditional
Avalonia,12,csharp,9,3, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls.DataGrid/Collections/DataGridGroupDescription.cs.ifdefed,39,47,100,Function,Type 1,Traditional
Avalonia,12,csharp,9,3,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls.DataGrid/Collections/DataGridCollectionView.cs.ifdefed,106,114,100,Function,Type 1,Traditional
Avalonia,13,csharp,603,3, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls.DataGrid/DataGrid.cs.ifdefed,146,748,100,Function,Type 1,Traditional
Avalonia,13,csharp,15,3, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls.DataGrid/DataGridColumnHeader.cs.ifdefed,143,157,100,Function,Type 1,Traditional
Avalonia,13,csharp,584,3,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls.DataGrid/DataGridRow.cs.ifdefed,737,154,100,Function,Type 1,Traditional
Avalonia,14,csharp,6,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Data/Converters/StringFormatValueConverter.cs.ifdefed,21,26,100,Block,Type 1,Traditional
Avalonia,14,csharp,6,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Data/Converters/StringFormatMultiValueConverter.cs.ifdefed,19,24,100,Block,Type 1,Traditional
Avalonia,14,csharp,7,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls.DataGrid/DataGridRowGroupHeader.cs.ifdefed,625,631,100,Function,Type 1,Traditional
Avalonia,14,csharp,7,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls.DataGrid/DataGridRow.cs.ifdefed,208,214,100,Function,Type 1,Traditional
Avalonia,15,csharp,412,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls.DataGrid/DataGridRow.cs.ifdefed,752,341,100,Function,Type 1,Traditional
Avalonia,15,csharp,424,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls.DataGrid/DataGridRowGroupHeader.cs.ifdefed,335,758,100,Function,Type 1,Traditional
Avalonia,16,csharp,9,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Data/Core/Plugins/AvaloniaPropertyAccessorPlugin.cs.ifdefed,105,113,100,Block,Type 1,Traditional
Avalonia,16,csharp,9,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Markup/Avalonia.Markup.Xaml/MarkupExtensions/CompiledBindings/PropertyInfoAccessorFactory.cs.ifdefed,53,61,100,Block,Type 1,Traditional
Avalonia,16,csharp,16,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/Button.cs.ifdefed,393,408,100,Function,Type 1,Traditional
Avalonia,16,csharp,16,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/MenuItem.cs.ifdefed,242,257,100,Function,Type 1,Traditional
Avalonia,17,csharp,8,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Markup/Avalonia.Markup.Xaml/MarkupExtensions/CompiledBindings/PropertyInfoAccessorFactory.cs.ifdefed,139,146,100,Block,Type 1,Traditional
Avalonia,17,csharp,8,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Data/Core/Plugins/InpcPropertyAccessorPlugin.cs.ifdefed,167,174,100,Block,Type 1,Traditional
Avalonia,17,csharp,102,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/Button.cs.ifdefed,496,395,100,Function,Type 1,Traditional
Avalonia,17,csharp,130,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/MenuItem.cs.ifdefed,381,510,100,Function,Type 1,Traditional
Avalonia,18,csharp,10,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/Button.cs.ifdefed,483,492,100,Function,Type 1,Traditional
Avalonia,18,csharp,10,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/MenuItem.cs.ifdefed,565,574,100,Function,Type 1,Traditional
Avalonia,19,csharp,7,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Reactive/AvaloniaPropertyObservable.cs.ifdefed,28,34,100,Block,Type 1,Traditional
Avalonia,19,csharp,7,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Reactive/AvaloniaPropertyBindingObservable.cs.ifdefed,23,29,100,Block,Type 1,Traditional
Avalonia,19,csharp,6,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/Embedding/Offscreen/OffscreenTopLevel.cs.ifdefed,17,22,100,Function,Type 1,Traditional
Avalonia,19,csharp,6,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/Embedding/EmbeddableControlRoot.cs.ifdefed,24,29,100,Function,Type 1,Traditional
Avalonia,20,csharp,11,3,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Reactive/AvaloniaPropertyObservable.cs.ifdefed,32,42,100,Block,Type 1,Traditional
Avalonia,20,csharp,7,3, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Reactive/AvaloniaPropertyBindingObservable.cs.ifdefed,31,37,100,Block,Type 1,Traditional
Avalonia,20,csharp,2,3, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Reactive/AvaloniaPropertyChangedObservable.cs.ifdefed,37,36,100,Block,Type 1,Traditional
Avalonia,20,csharp,9,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/Embedding/EmbeddableControlRoot.cs.ifdefed,24,32,100,Function,Type 1,Traditional
Avalonia,20,csharp,9,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/Embedding/Offscreen/OffscreenTopLevel.cs.ifdefed,31,39,100,Function,Type 1,Traditional
Avalonia,21,csharp,8,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/Flyouts/MenuFlyout.cs.ifdefed,66,73,100,Function,Type 1,Traditional
Avalonia,21,csharp,8,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/Flyouts/Flyout.cs.ifdefed,41,48,100,Function,Type 1,Traditional
Avalonia,23,csharp,25,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Utilities/WeakEventHandlerManager.cs.ifdefed,86,110,100,Block,Type 1,Traditional
Avalonia,23,csharp,25,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Utilities/WeakSubscriptionManager.cs.ifdefed,99,123,100,Block,Type 1,Traditional
Avalonia,23,csharp,350,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/TreeView.cs.ifdefed,511,162,100,Function,Type 1,Traditional
Avalonia,23,csharp,386,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/ListBox.cs.ifdefed,144,529,100,Function,Type 1,Traditional
Avalonia,24,csharp,11,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Input/AccessKeyHandler.cs.ifdefed,58,68,100,Function,Type 1,Traditional
Avalonia,24,csharp,11,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/MenuItemAccessKeyHandler.cs.ifdefed,107,117,100,Function,Type 1,Traditional
Avalonia,25,csharp,7,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Input/AccessKeyHandler.cs.ifdefed,74,80,100,Function,Type 1,Traditional
Avalonia,25,csharp,7,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/MenuItemAccessKeyHandler.cs.ifdefed,123,129,100,Function,Type 1,Traditional
Avalonia,26,csharp,2365,3, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls.DataGrid/Collections/DataGridSortDescription.cs.ifdefed,107,2471,100,Block,Type 1,Traditional
Avalonia,26,csharp,8,3, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls.DataGrid/Collections/DataGridGroupDescription.cs.ifdefed,40,47,100,Block,Type 1,Traditional
Avalonia,26,csharp,2351,3,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls.DataGrid/Collections/DataGridCollectionView.cs.ifdefed,2464,114,100,Block,Type 1,Traditional
Avalonia,28,csharp,3906,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls.DataGrid/Collections/DataGridSortDescription.cs.ifdefed,4009,104,100,Block,Type 1,Traditional
Avalonia,28,csharp,3952,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls.DataGrid/Collections/DataGridCollectionView.cs.ifdefed,81,4032,100,Block,Type 1,Traditional
Avalonia,28,csharp,7,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/ToolTip.cs.ifdefed,524,530,100,Function,Type 1,Traditional
Avalonia,28,csharp,7,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/Primitives/Popup.cs.ifdefed,286,292,100,Function,Type 1,Traditional
Avalonia,29,csharp,11,3, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls.DataGrid/DataGrid.cs.ifdefed,738,748,100,Block,Type 1,Traditional
Avalonia,29,csharp,11,3,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls.DataGrid/DataGridRow.cs.ifdefed,144,154,100,Block,Type 1,Traditional
Avalonia,29,csharp,11,3, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls.DataGrid/DataGridColumnHeader.cs.ifdefed,147,157,100,Block,Type 1,Traditional
Avalonia,29,csharp,9,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/Primitives/TabStrip.cs.ifdefed,30,38,100,Function,Type 1,Traditional
Avalonia,29,csharp,9,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/TabControl.cs.ifdefed,199,207,100,Function,Type 1,Traditional
Avalonia,30,csharp,9,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/Slider.cs.ifdefed,294,302,100,Function,Type 1,Traditional
Avalonia,30,csharp,9,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/Primitives/Track.cs.ifdefed,362,370,100,Function,Type 1,Traditional
Avalonia,31,csharp,6,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Windows/Avalonia.Win32.Interop/Wpf/WpfTopLevelImpl.cs.ifdefed,222,227,100,Function,Type 1,Traditional
