repoName,classid,language,nlines,nb_fragment,files_splitted,startlines_split,endlines_split,similarity,granularity,clone_type,reposType
DeepDriver,24,java,16,2, java/DeepDriver/src/deepDriver/dl/aml/cnn/img/W2VDataStreamV2.java,180,195,100,Function,Type 2,Deep Learning
DeepDriver,27,java,5,5,java/DeepDriver/src/deepDriver/dl/aml/lstm/CxtLeverager4S2sTraining.java,12,16,100,Function,Type 2,Deep Learning
DeepDriver,27,java,5,5, java/DeepDriver/src/deepDriver/dl/aml/lstm/Seq2SeqLSTMConfigurator.java,22,26,100,Function,Type 2,Deep Learning
DeepDriver,27,java,5,5, java/DeepDriver/src/deepDriver/dl/aml/lstm/enDecoder/EncoderDecoderLSTM.java,26,30,100,Function,Type 2,Deep Learning
DeepDriver,27,java,6,5, java/DeepDriver/src/deepDriver/dl/aml/lstm/attentionEnDecoder/AttentionEnDecoderLSTM.java,14,19,100,Function,Type 2,Deep Learning
DeepDriver,27,java,5,5, java/DeepDriver/src/deepDriver/dl/aml/cnn2lstm/CNN2LSTMTeacher.java,24,28,100,Function,Type 2,Deep Learning
DeepDriver,28,java,18,4, java/DeepDriver/src/deepDriver/dl/aml/w2v/NegtiveSampling.java,102,119,100,Function,Type 2,Deep Learning
DeepDriver,28,java,18,4,java/DeepDriver/src/deepDriver/dl/aml/cnn2lstm/CNN2LSTMTeacher.java,89,106,100,Function,Type 2,Deep Learning
DeepDriver,28,java,18,4, java/DeepDriver/src/deepDriver/dl/aml/lstm/attentionEnDecoder/AttentionEnDecoderLSTM.java,66,83,100,Function,Type 2,Deep Learning
DeepDriver,28,java,18,4, java/DeepDriver/src/deepDriver/dl/aml/lstm/lstm2Ann/Lstm2AnnTeacher.java,83,100,100,Function,Type 2,Deep Learning
DeepDriver,29,java,9,2,java/DeepDriver/src/deepDriver/dl/aml/costFunction/SoftMax4ANN.java,32,40,100,Function,Type 2,Deep Learning
DeepDriver,29,java,9,2, java/DeepDriver/src/deepDriver/dl/aml/costFunction/DummyCostFunction.java,31,39,100,Function,Type 2,Deep Learning
DeepDriver,31,java,4,2, java/DeepDriver/src/deepDriver/dl/aml/distribution/P2PBase.java,20,23,100,Function,Type 2,Deep Learning
DeepDriver,31,java,9,2,java/DeepDriver/src/deepDriver/dl/aml/lstm/attentionEnDecoder/AttentionCfg.java,18,26,100,Function,Type 2,Deep Learning
DeepDriver,33,java,10,2, java/DeepDriver/src/deepDriver/dl/aml/distribution/test/cl/Server.java,54,63,100,Function,Type 2,Deep Learning
DeepDriver,33,java,11,2,java/DeepDriver/src/deepDriver/dl/aml/distribution/test/cl/Client.java,52,62,100,Function,Type 2,Deep Learning
DeepDriver,37,java,7,2, java/DeepDriver/src/deepDriver/dl/aml/lstm/LSTM.java,83,89,100,Function,Type 2,Deep Learning
DeepDriver,37,java,7,2,java/DeepDriver/src/deepDriver/dl/aml/dnc/DNCController.java,170,176,100,Function,Type 2,Deep Learning
DeepDriver,39,java,6,2,java/DeepDriver/src/deepDriver/dl/aml/dnc/DNCController.java,189,194,100,Function,Type 2,Deep Learning
DeepDriver,39,java,6,2, java/DeepDriver/src/deepDriver/dl/aml/dnc/DNCReadHead.java,255,260,100,Function,Type 2,Deep Learning
DeepDriver,42,java,136,2,java/DeepDriver/src/deepDriver/dl/aml/cnn/CNNLayer.java,176,41,100,Block,Type 2,Deep Learning
DeepDriver,42,java,144,2, java/DeepDriver/src/deepDriver/dl/aml/dnn/test/StreamAdapter.java,37,180,100,Block,Type 2,Deep Learning
DeepDriver,46,java,15,2,java/DeepDriver/src/deepDriver/dl/aml/fnn/test/TestHwrFractalNet.java,37,51,100,Function,Type 2,Deep Learning
DeepDriver,46,java,15,2, java/DeepDriver/src/deepDriver/dl/aml/dnn/test/TestDNN4Hwr.java,167,181,100,Function,Type 2,Deep Learning
DeepDriver,49,java,7,3,java/DeepDriver/src/deepDriver/dl/aml/lstm/LSTMWwArrayTranslator.java,146,152,100,Block,Type 2,Deep Learning
DeepDriver,49,java,7,3, java/DeepDriver/src/deepDriver/dl/aml/cnn/CNNParaMerger.java,29,35,100,Block,Type 2,Deep Learning
DeepDriver,49,java,7,3, java/DeepDriver/src/deepDriver/dl/aml/dnn/distribute/DNNDistUtils.java,247,253,100,Block,Type 2,Deep Learning
DeepDriver,51,java,25,2, java/DeepDriver/src/deepDriver/dl/aml/lstm/ProjectionLayer.java,47,71,100,Function,Type 2,Deep Learning
DeepDriver,51,java,1,2,java/DeepDriver/src/deepDriver/dl/aml/lstm/BiProjectionLayer2.java,59,59,100,Function,Type 2,Deep Learning
DeepDriver,53,java,151,3, java/DeepDriver/src/deepDriver/dl/aml/cnn/FeatureMap.java,213,63,100,Block,Type 2,Deep Learning
DeepDriver,53,java,30,3, java/DeepDriver/src/deepDriver/dl/aml/cnn/SamplingReconstructionFeatureMap.java,59,30,100,Block,Type 2,Deep Learning
DeepDriver,53,java,192,3,java/DeepDriver/src/deepDriver/dl/aml/cnn/SamplingFeatureMap.java,26,217,100,Block,Type 2,Deep Learning
DeepDriver,53,java,5,2,java/DeepDriver/src/deepDriver/dl/aml/lstm/Context.java,10,14,100,Function,Type 2,Deep Learning
DeepDriver,53,java,5,2, java/DeepDriver/src/deepDriver/dl/aml/lstm/ContextLayer.java,27,31,100,Function,Type 2,Deep Learning
DeepDriver,54,java,28,2, java/DeepDriver/src/deepDriver/dl/aml/cnn/distribution/CNNMaster.java,42,69,100,Block,Type 2,Deep Learning
DeepDriver,54,java,28,2,java/DeepDriver/src/deepDriver/dl/aml/lstm/distribution/LSTMMaster.java,57,84,100,Block,Type 2,Deep Learning
DeepDriver,55,java,9,3, java/DeepDriver/src/deepDriver/dl/aml/dnn/distribute/ANNMaster.java,44,52,100,Block,Type 2,Deep Learning
DeepDriver,55,java,23,3, java/DeepDriver/src/deepDriver/dl/aml/cnn/distribution/CNNMaster.java,45,67,100,Block,Type 2,Deep Learning
DeepDriver,55,java,10,3,java/DeepDriver/src/deepDriver/dl/aml/lstm/distribution/LSTMMaster.java,60,51,100,Block,Type 2,Deep Learning
DeepDriver,61,java,7,4, java/DeepDriver/src/deepDriver/dl/aml/cnn/img/ImgDataStream.java,124,130,100,Block,Type 2,Deep Learning
DeepDriver,61,java,33,4,java/DeepDriver/src/deepDriver/dl/aml/cnn/img/W2VDataStream.java,146,178,100,Block,Type 2,Deep Learning
DeepDriver,61,java,146,4, java/DeepDriver/src/deepDriver/dl/aml/cnn/img/W2VDataStreamV2.java,173,28,100,Block,Type 2,Deep Learning
DeepDriver,61,java,129,4, java/DeepDriver/src/deepDriver/dl/aml/lstm/CxtLeverager.java,23,151,100,Block,Type 2,Deep Learning
DeepDriver,62,java,16,3,java/DeepDriver/src/deepDriver/dl/aml/cnn/img/W2VDataStream.java,160,145,100,Block,Type 2,Deep Learning
DeepDriver,62,java,55,3, java/DeepDriver/src/deepDriver/dl/aml/cnn/img/ImgDataStream.java,139,193,100,Block,Type 2,Deep Learning
DeepDriver,62,java,22,3, java/DeepDriver/src/deepDriver/dl/aml/cnn/img/W2VDataStreamV2.java,187,166,100,Block,Type 2,Deep Learning
DeepDriver,62,java,9,2, java/DeepDriver/src/deepDriver/dl/aml/lstm/apps/pos/PosDataLoader.java,210,218,100,Function,Type 2,Deep Learning
DeepDriver,62,java,9,2,java/DeepDriver/src/deepDriver/dl/aml/lstm/apps/ner/NerDataLoader.java,200,208,100,Function,Type 2,Deep Learning
DeepDriver,63,java,16,2,java/DeepDriver/src/deepDriver/dl/aml/cnn/img/W2VDataStream.java,153,168,100,Block,Type 2,Deep Learning
DeepDriver,63,java,16,2, java/DeepDriver/src/deepDriver/dl/aml/cnn/img/W2VDataStreamV2.java,180,195,100,Block,Type 2,Deep Learning
DeepDriver,68,java,8,3,java/DeepDriver/src/deepDriver/dl/aml/cnn2lstm/CNN2LSTMTeacher.java,33,40,100,Block,Type 2,Deep Learning
DeepDriver,68,java,9,3, java/DeepDriver/src/deepDriver/dl/aml/lstm/attentionEnDecoder/AttentionEnDecoderLSTM.java,35,43,100,Block,Type 2,Deep Learning
DeepDriver,68,java,1,3, java/DeepDriver/src/deepDriver/dl/aml/lstm/enDecoder/EncoderDecoderLSTM.java,38,38,100,Block,Type 2,Deep Learning
DeepDriver,68,java,9,2, java/DeepDriver/src/deepDriver/dl/aml/lstm/apps/pos/PosTagger.java,70,78,100,Function,Type 2,Deep Learning
DeepDriver,68,java,9,2,java/DeepDriver/src/deepDriver/dl/aml/lstm/apps/ner/NerTagger.java,68,76,100,Function,Type 2,Deep Learning
DeepDriver,69,java,274,2,java/DeepDriver/src/deepDriver/dl/aml/cnn2lstm/CNN2LSTMTeacher.java,56,329,100,Block,Type 2,Deep Learning
DeepDriver,69,java,266,2, java/DeepDriver/src/deepDriver/dl/aml/lstm/LSTM.java,325,60,100,Block,Type 2,Deep Learning
DeepDriver,69,java,10,2,java/DeepDriver/src/deepDriver/dl/aml/lstm/apps/ner/NerTagger.java,80,89,100,Function,Type 2,Deep Learning
DeepDriver,69,java,9,2, java/DeepDriver/src/deepDriver/dl/aml/lstm/apps/pos/PosTagger.java,78,86,100,Function,Type 2,Deep Learning
DeepDriver,70,java,18,4,java/DeepDriver/src/deepDriver/dl/aml/cnn2lstm/CNN2LSTMTeacher.java,89,106,100,Block,Type 2,Deep Learning
DeepDriver,70,java,18,4, java/DeepDriver/src/deepDriver/dl/aml/lstm/attentionEnDecoder/AttentionEnDecoderLSTM.java,66,83,100,Block,Type 2,Deep Learning
DeepDriver,70,java,18,4, java/DeepDriver/src/deepDriver/dl/aml/lstm/lstm2Ann/Lstm2AnnTeacher.java,83,100,100,Block,Type 2,Deep Learning
DeepDriver,70,java,18,4, java/DeepDriver/src/deepDriver/dl/aml/w2v/NegtiveSampling.java,102,119,100,Block,Type 2,Deep Learning
DeepDriver,72,java,11,2, java/DeepDriver/src/deepDriver/dl/aml/lstm/apps/pos/PosTagger.java,243,253,100,Function,Type 2,Deep Learning
DeepDriver,72,java,11,2,java/DeepDriver/src/deepDriver/dl/aml/lstm/apps/ner/NerTagger.java,248,258,100,Function,Type 2,Deep Learning
DeepDriver,73,java,7,2,java/DeepDriver/src/deepDriver/dl/aml/distribution/P2PServer.java,66,72,100,Block,Type 2,Deep Learning
DeepDriver,73,java,7,2, java/DeepDriver/src/deepDriver/dl/aml/distribution/modelParallel/ThreadParallel.java,42,48,100,Block,Type 2,Deep Learning
DeepDriver,73,java,6,2,java/DeepDriver/src/deepDriver/dl/aml/lstm/apps/ner/NerTagger.java,260,265,100,Function,Type 2,Deep Learning
DeepDriver,73,java,6,2, java/DeepDriver/src/deepDriver/dl/aml/lstm/apps/pos/PosTagger.java,255,260,100,Function,Type 2,Deep Learning
DeepDriver,76,java,10,2, java/DeepDriver/src/deepDriver/dl/aml/distribution/test/cl/Server.java,54,63,100,Block,Type 2,Deep Learning
DeepDriver,76,java,11,2,java/DeepDriver/src/deepDriver/dl/aml/distribution/test/cl/Client.java,52,62,100,Block,Type 2,Deep Learning
DeepDriver,79,java,165,5, java/DeepDriver/src/deepDriver/dl/aml/dnc/DNCBPTT.java,21,185,100,Block,Type 2,Deep Learning
DeepDriver,79,java,32,5, java/DeepDriver/src/deepDriver/dl/aml/lstm/BiRNNLayer.java,56,25,100,Block,Type 2,Deep Learning
DeepDriver,79,java,155,5, java/DeepDriver/src/deepDriver/dl/aml/math/LinearMatrixExp.java,214,60,100,Block,Type 2,Deep Learning
DeepDriver,79,java,5,5,java/DeepDriver/src/deepDriver/dl/aml/lstm/BiProjectionLayer2.java,43,47,100,Block,Type 2,Deep Learning
DeepDriver,79,java,38,5, java/DeepDriver/src/deepDriver/dl/aml/math/SigmodMatrixExp.java,181,218,100,Block,Type 2,Deep Learning
DeepDriver,81,java,115,4,java/DeepDriver/src/deepDriver/dl/aml/dnc/DNCController.java,170,56,100,Block,Type 2,Deep Learning
DeepDriver,81,java,55,4, java/DeepDriver/src/deepDriver/dl/aml/lstm/attentionEnDecoder/AttentionEnDecoderBPTT.java,35,89,100,Block,Type 2,Deep Learning
DeepDriver,81,java,127,4, java/DeepDriver/src/deepDriver/dl/aml/lstm/LSTM.java,50,176,100,Block,Type 2,Deep Learning
DeepDriver,81,java,43,4, java/DeepDriver/src/deepDriver/dl/aml/lstm/enDecoder/EncoderDecoderBPTT.java,83,41,100,Block,Type 2,Deep Learning
DeepDriver,83,java,6,2, java/DeepDriver/src/deepDriver/dl/aml/dnc/DNCReadHead.java,255,260,100,Block,Type 2,Deep Learning
DeepDriver,83,java,6,2,java/DeepDriver/src/deepDriver/dl/aml/dnc/DNCController.java,189,194,100,Block,Type 2,Deep Learning
DeepDriver,84,java,45,2,java/DeepDriver/src/deepDriver/dl/aml/lstm/attentionEnDecoder/AttentionEnDecoderLSTM.java,138,182,100,Function,Type 2,Deep Learning
DeepDriver,84,java,45,2, java/DeepDriver/src/deepDriver/dl/aml/lstm/enDecoder/EncoderDecoderLSTM.java,147,191,100,Function,Type 2,Deep Learning
DeepDriver,87,java,15,2,java/DeepDriver/src/deepDriver/dl/aml/lstm/distribution/Seq2SeqAsycMasterV6.java,26,40,100,Function,Type 2,Deep Learning
DeepDriver,87,java,5,2, java/DeepDriver/src/deepDriver/dl/aml/lstm/distribution/Seq2SeqMaster.java,31,35,100,Function,Type 2,Deep Learning
DeepDriver,92,java,13,2, java/DeepDriver/src/deepDriver/dl/aml/dnn/DNN.java,188,200,100,Block,Type 2,Deep Learning
DeepDriver,92,java,5,2,java/DeepDriver/src/deepDriver/dl/aml/rn/RN4DNN.java,196,192,100,Block,Type 2,Deep Learning
DeepDriver,98,java,15,2, java/DeepDriver/src/deepDriver/dl/aml/dnn/test/TestDNN4Hwr.java,167,181,100,Block,Type 2,Deep Learning
DeepDriver,98,java,15,2,java/DeepDriver/src/deepDriver/dl/aml/fnn/test/TestHwrFractalNet.java,37,51,100,Block,Type 2,Deep Learning
DeepDriver,121,java,103,3, java/DeepDriver/src/deepDriver/dl/aml/math/MathUtil.java,12,114,100,Block,Type 2,Deep Learning
DeepDriver,121,java,45,3, java/DeepDriver/src/deepDriver/dl/aml/math/MathUtilBase.java,110,154,100,Block,Type 2,Deep Learning
DeepDriver,121,java,135,3,java/DeepDriver/src/deepDriver/dl/aml/lstm/LSTMCfgCleaner.java,150,16,100,Block,Type 2,Deep Learning
DeepDriver,122,java,7,2, java/DeepDriver/src/deepDriver/dl/aml/lstm/LSTMDeltaWwFromWwUpdater.java,137,143,100,Block,Type 2,Deep Learning
DeepDriver,122,java,7,2,java/DeepDriver/src/deepDriver/dl/aml/lstm/data/CfgDataTransfer.java,96,102,100,Block,Type 2,Deep Learning
DeepDriver,134,java,9,2, java/DeepDriver/src/deepDriver/dl/aml/lstm/apps/pos/PosDataLoader.java,210,218,100,Block,Type 2,Deep Learning
DeepDriver,134,java,9,2,java/DeepDriver/src/deepDriver/dl/aml/lstm/apps/ner/NerDataLoader.java,200,208,100,Block,Type 2,Deep Learning
DeepDriver,147,java,11,2,java/DeepDriver/src/deepDriver/dl/aml/lstm/apps/ner/NerTagger.java,248,258,100,Block,Type 2,Deep Learning
DeepDriver,147,java,11,2, java/DeepDriver/src/deepDriver/dl/aml/lstm/apps/pos/PosTagger.java,243,253,100,Block,Type 2,Deep Learning
DeepDriver,162,java,265,2, java/DeepDriver/src/deepDriver/dl/aml/lstm/apps/wordSegmentation/WordSegSet.java,495,231,100,Block,Type 2,Deep Learning
DeepDriver,162,java,279,2,java/DeepDriver/src/deepDriver/dl/aml/string/Dictionary.java,224,502,100,Block,Type 2,Deep Learning
DeepDriver,168,java,10,3, java/DeepDriver/src/deepDriver/dl/aml/lstm/lstm2Ann/Lstm2AnnTeacher.java,54,63,100,Block,Type 2,Deep Learning
