repoName,classid,language,nlines,nb_fragment,files_splitted,startlines_split,endlines_split,similarity,granularity,clone_type,reposType
ConvNetSharp,1,csharp,23,2, csharp/ConvNetSharp/Examples/FlowDemo/Classify2DDemo.cs.ifdefed,77,99,93,Block,Type 3,Deep Learning
ConvNetSharp,1,csharp,22,2,csharp/ConvNetSharp/Examples/Classify2DDemo/Program.cs.ifdefed,75,96,93,Block,Type 3,Deep Learning
ConvNetSharp,1,csharp,24,2, csharp/ConvNetSharp/Examples/FlowDemo/Classify2DDemo.cs.ifdefed,76,99,93,Function,Type 3,Deep Learning
ConvNetSharp,1,csharp,23,2,csharp/ConvNetSharp/Examples/Classify2DDemo/Program.cs.ifdefed,74,96,93,Function,Type 3,Deep Learning
ConvNetSharp,3,csharp,9,2, csharp/ConvNetSharp/Examples/FlowDemo/ExampleCPUDouble.cs.ifdefed,39,47,85,Block,Type 3,Deep Learning
ConvNetSharp,3,csharp,9,2,csharp/ConvNetSharp/Examples/FlowDemo/ExampleCPUSingle.cs.ifdefed,57,65,85,Block,Type 3,Deep Learning
ConvNetSharp,3,csharp,27,2, csharp/ConvNetSharp/Examples/FlowDemo/ExampleCPUSingle.cs.ifdefed,109,135,81,Function,Type 3,Deep Learning
ConvNetSharp,3,csharp,23,2,csharp/ConvNetSharp/Examples/FlowDemo/ExampleGPUSingle.cs.ifdefed,61,83,81,Function,Type 3,Deep Learning
ConvNetSharp,4,csharp,20,2, csharp/ConvNetSharp/Examples/FlowDemo/ExampleCPUSingle.cs.ifdefed,36,55,76,Block,Type 3,Deep Learning
ConvNetSharp,4,csharp,26,2,csharp/ConvNetSharp/Examples/FlowDemo/ExampleGPUSingle.cs.ifdefed,52,77,76,Block,Type 3,Deep Learning
ConvNetSharp,5,csharp,26,2, csharp/ConvNetSharp/Examples/FlowDemo/ExampleCPUSingle.cs.ifdefed,110,135,82,Block,Type 3,Deep Learning
ConvNetSharp,5,csharp,22,2,csharp/ConvNetSharp/Examples/FlowDemo/ExampleGPUSingle.cs.ifdefed,62,83,82,Block,Type 3,Deep Learning
ConvNetSharp,18,csharp,75,2,csharp/ConvNetSharp/Examples/MnistDemo/Program.cs.ifdefed,25,99,70,Block,Type 3,Deep Learning
ConvNetSharp,18,csharp,41,2, csharp/ConvNetSharp/Examples/MnistDemo.GPU/Program.cs.ifdefed,28,68,70,Block,Type 3,Deep Learning
ConvNetSharp,19,csharp,10,3,csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Pool.cs.ifdefed,42,51,70,Block,Type 3,Deep Learning
ConvNetSharp,19,csharp,9,3, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Convolution.cs.ifdefed,23,31,70,Block,Type 3,Deep Learning
ConvNetSharp,19,csharp,12,3, csharp/ConvNetSharp/Examples/RnnDemo.Flow/RnnDemo.cs.ifdefed,27,38,70,Block,Type 3,Deep Learning
ConvNetSharp,28,csharp,62,2,csharp/ConvNetSharp/src/ConvNetSharp.Core/Net.cs.ifdefed,208,147,80,Function,Type 3,Deep Learning
ConvNetSharp,28,csharp,89,2, csharp/ConvNetSharp/src/ConvNetSharp.Core/Fluent/FluentNet.cs.ifdefed,133,221,80,Function,Type 3,Deep Learning
ConvNetSharp,29,csharp,9,2,csharp/ConvNetSharp/src/ConvNetSharp.Core/Layers/PoolLayer.cs.ifdefed,57,65,80,Function,Type 3,Deep Learning
ConvNetSharp,29,csharp,8,2, csharp/ConvNetSharp/src/ConvNetSharp.Core/Layers/DropoutLayer.cs.ifdefed,21,28,80,Function,Type 3,Deep Learning
ConvNetSharp,30,csharp,2,10, csharp/ConvNetSharp/src/ConvNetSharp.Core/Layers/SoftMaxLayer.cs.ifdefed,55,56,80,Function,Type 3,Deep Learning
ConvNetSharp,30,csharp,6,10, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Dropout.cs.ifdefed,58,63,80,Function,Type 3,Deep Learning
ConvNetSharp,30,csharp,36,10, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Variable.cs.ifdefed,25,60,80,Function,Type 3,Deep Learning
ConvNetSharp,30,csharp,35,10,csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/LeakyRelu.cs.ifdefed,66,32,80,Function,Type 3,Deep Learning
ConvNetSharp,30,csharp,36,10, csharp/ConvNetSharp/src/ConvNetSharp.Core/Layers/DropoutLayer.cs.ifdefed,36,71,80,Function,Type 3,Deep Learning
ConvNetSharp,30,csharp,35,10, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Shape.cs.ifdefed,75,41,80,Function,Type 3,Deep Learning
ConvNetSharp,30,csharp,38,10, csharp/ConvNetSharp/src/ConvNetSharp.Core/Layers/LeakyReluLayer.cs.ifdefed,43,80,80,Function,Type 3,Deep Learning
ConvNetSharp,30,csharp,31,10, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/LeakyReluGradient.cs.ifdefed,78,48,80,Function,Type 3,Deep Learning
ConvNetSharp,30,csharp,38,10, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Activation.cs.ifdefed,46,83,80,Function,Type 3,Deep Learning
ConvNetSharp,30,csharp,2,10, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/PlaceHolder.cs.ifdefed,51,52,80,Function,Type 3,Deep Learning
ConvNetSharp,31,csharp,81,3, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/OpVisitor.cs.ifdefed,125,45,80,Block,Type 3,Deep Learning
ConvNetSharp,31,csharp,88,3, csharp/ConvNetSharp/src/ConvNetSharp.Core/Fluent/FluentNet.cs.ifdefed,43,130,80,Block,Type 3,Deep Learning
ConvNetSharp,31,csharp,9,3,csharp/ConvNetSharp/src/ConvNetSharp.Utils/GraphVisualizer/ViewModel.cs.ifdefed,40,48,80,Block,Type 3,Deep Learning
ConvNetSharp,32,csharp,63,2,csharp/ConvNetSharp/src/ConvNetSharp.Core/Net.cs.ifdefed,209,147,80,Block,Type 3,Deep Learning
ConvNetSharp,32,csharp,88,2, csharp/ConvNetSharp/src/ConvNetSharp.Core/Fluent/FluentNet.cs.ifdefed,134,221,80,Block,Type 3,Deep Learning
ConvNetSharp,33,csharp,12,2,csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Op.cs.ifdefed,25,36,75,Function,Type 3,Deep Learning
ConvNetSharp,33,csharp,11,2, csharp/ConvNetSharp/src/ConvNetSharp.Core/Training/SgdTrainer.cs.ifdefed,187,197,75,Function,Type 3,Deep Learning
ConvNetSharp,35,csharp,5,2, csharp/ConvNetSharp/src/ConvNetSharp.Core/Layers/FullyConnLayer.cs.ifdefed,81,85,80,Block,Type 3,Deep Learning
ConvNetSharp,35,csharp,5,2,csharp/ConvNetSharp/src/ConvNetSharp.Core/Layers/ConvLayer.cs.ifdefed,128,132,80,Block,Type 3,Deep Learning
ConvNetSharp,36,csharp,8,2,csharp/ConvNetSharp/src/ConvNetSharp.Core/Layers/PoolLayer.cs.ifdefed,58,65,80,Block,Type 3,Deep Learning
ConvNetSharp,36,csharp,7,2, csharp/ConvNetSharp/src/ConvNetSharp.Core/Layers/DropoutLayer.cs.ifdefed,22,28,80,Block,Type 3,Deep Learning
ConvNetSharp,37,csharp,4,10, csharp/ConvNetSharp/src/ConvNetSharp.Core/Layers/SoftMaxLayer.cs.ifdefed,44,41,80,Block,Type 3,Deep Learning
ConvNetSharp,37,csharp,35,10, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Variable.cs.ifdefed,26,60,80,Block,Type 3,Deep Learning
ConvNetSharp,37,csharp,5,10, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Dropout.cs.ifdefed,59,63,80,Block,Type 3,Deep Learning
ConvNetSharp,37,csharp,37,10, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Activation.cs.ifdefed,47,83,80,Block,Type 3,Deep Learning
ConvNetSharp,37,csharp,2,10, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/LeakyReluGradient.cs.ifdefed,79,80,80,Block,Type 3,Deep Learning
ConvNetSharp,37,csharp,1,10, csharp/ConvNetSharp/src/ConvNetSharp.Core/Layers/DropoutLayer.cs.ifdefed,56,56,80,Block,Type 3,Deep Learning
ConvNetSharp,37,csharp,35,10, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Shape.cs.ifdefed,37,71,80,Block,Type 3,Deep Learning
ConvNetSharp,37,csharp,36,10,csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/LeakyRelu.cs.ifdefed,67,32,80,Block,Type 3,Deep Learning
ConvNetSharp,37,csharp,29,10, csharp/ConvNetSharp/src/ConvNetSharp.Core/Layers/LeakyReluLayer.cs.ifdefed,76,48,80,Block,Type 3,Deep Learning
ConvNetSharp,37,csharp,1,10, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/PlaceHolder.cs.ifdefed,52,52,80,Block,Type 3,Deep Learning
ConvNetSharp,38,csharp,21,2, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/SoftMaxCrossEntropy.cs.ifdefed,34,54,93,Block,Type 3,Deep Learning
ConvNetSharp,38,csharp,21,2,csharp/ConvNetSharp/src/ConvNetSharp.Core/Layers/SoftMaxLayer.cs.ifdefed,49,69,93,Block,Type 3,Deep Learning
ConvNetSharp,42,csharp,11,2,csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Op.cs.ifdefed,26,36,75,Block,Type 3,Deep Learning
ConvNetSharp,42,csharp,10,2, csharp/ConvNetSharp/src/ConvNetSharp.Core/Training/SgdTrainer.cs.ifdefed,188,197,75,Block,Type 3,Deep Learning
ConvNetSharp,43,csharp,14,2,csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Assign.cs.ifdefed,30,43,77,Function,Type 3,Deep Learning
ConvNetSharp,43,csharp,14,2, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/SoftMaxGradient.cs.ifdefed,23,36,77,Function,Type 3,Deep Learning
ConvNetSharp,44,csharp,9,3, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Const.cs.ifdefed,101,93,72,Function,Type 3,Deep Learning
ConvNetSharp,44,csharp,34,3, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Reshape.cs.ifdefed,83,116,72,Function,Type 3,Deep Learning
ConvNetSharp,44,csharp,19,3,csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Sum.cs.ifdefed,80,98,72,Function,Type 3,Deep Learning
ConvNetSharp,47,csharp,14,2, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/SoftMax.cs.ifdefed,84,71,76,Function,Type 3,Deep Learning
ConvNetSharp,47,csharp,54,2,csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Pool.cs.ifdefed,51,104,76,Function,Type 3,Deep Learning
ConvNetSharp,49,csharp,8,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.Tests/GenericVolumeTests.cs.ifdefed,12,19,83,Function,Type 3,Deep Learning
ConvNetSharp,49,csharp,8,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU.Tests/GenericVolumeTests.cs.ifdefed,18,25,83,Function,Type 3,Deep Learning
ConvNetSharp,51,csharp,7,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU.Tests/GenericVolumeTests.cs.ifdefed,22,28,80,Function,Type 3,Deep Learning
ConvNetSharp,51,csharp,7,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.Tests/GenericVolumeTests.cs.ifdefed,95,101,80,Function,Type 3,Deep Learning
ConvNetSharp,54,csharp,6,2, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/SoftMaxGradient.cs.ifdefed,31,36,77,Block,Type 3,Deep Learning
ConvNetSharp,54,csharp,20,2,csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Assign.cs.ifdefed,24,43,77,Block,Type 3,Deep Learning
ConvNetSharp,55,csharp,9,3,csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Sum.cs.ifdefed,16,24,81,Block,Type 3,Deep Learning
ConvNetSharp,55,csharp,16,3, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Reshape.cs.ifdefed,14,29,81,Block,Type 3,Deep Learning
ConvNetSharp,55,csharp,11,3, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Const.cs.ifdefed,27,37,81,Block,Type 3,Deep Learning
ConvNetSharp,56,csharp,10,3, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Const.cs.ifdefed,102,93,72,Block,Type 3,Deep Learning
ConvNetSharp,56,csharp,33,3, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Reshape.cs.ifdefed,84,116,72,Block,Type 3,Deep Learning
ConvNetSharp,56,csharp,18,3,csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Sum.cs.ifdefed,81,98,72,Block,Type 3,Deep Learning
ConvNetSharp,59,csharp,94,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,326,419,87,Function,Type 3,Deep Learning
ConvNetSharp,59,csharp,92,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,320,411,87,Function,Type 3,Deep Learning
ConvNetSharp,60,csharp,45,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,418,462,80,Function,Type 3,Deep Learning
ConvNetSharp,60,csharp,48,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,426,473,80,Function,Type 3,Deep Learning
ConvNetSharp,61,csharp,15,2, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/SoftMax.cs.ifdefed,85,71,76,Block,Type 3,Deep Learning
ConvNetSharp,61,csharp,53,2,csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Pool.cs.ifdefed,52,104,76,Block,Type 3,Deep Learning
ConvNetSharp,61,csharp,42,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,475,516,85,Function,Type 3,Deep Learning
ConvNetSharp,61,csharp,41,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,464,504,85,Function,Type 3,Deep Learning
ConvNetSharp,62,csharp,12,2,csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Sum.cs.ifdefed,64,75,80,Block,Type 3,Deep Learning
ConvNetSharp,62,csharp,15,2, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Ops/Reshape.cs.ifdefed,70,84,80,Block,Type 3,Deep Learning
ConvNetSharp,62,csharp,10,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,538,547,84,Function,Type 3,Deep Learning
ConvNetSharp,62,csharp,34,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,526,559,84,Function,Type 3,Deep Learning
ConvNetSharp,63,csharp,6,2,csharp/ConvNetSharp/src/ConvNetSharp.Flow/Serialization/SerializationExtensions.cs.ifdefed,304,309,80,Block,Type 3,Deep Learning
ConvNetSharp,63,csharp,6,2, csharp/ConvNetSharp/src/ConvNetSharp.Utils/GraphVisualizer/ViewModel.cs.ifdefed,18,23,80,Block,Type 3,Deep Learning
ConvNetSharp,63,csharp,41,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,554,594,87,Function,Type 3,Deep Learning
ConvNetSharp,63,csharp,17,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,566,582,87,Function,Type 3,Deep Learning
ConvNetSharp,64,csharp,23,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,611,633,80,Function,Type 3,Deep Learning
ConvNetSharp,64,csharp,24,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,599,622,80,Function,Type 3,Deep Learning
ConvNetSharp,65,csharp,15,2,csharp/ConvNetSharp/src/ConvNetSharp.Flow/Training/AdamOptimizer.cs.ifdefed,74,88,85,Block,Type 3,Deep Learning
ConvNetSharp,65,csharp,18,2, csharp/ConvNetSharp/src/ConvNetSharp.Flow/Training/GradientDescentOptimizer.cs.ifdefed,93,110,85,Block,Type 3,Deep Learning
ConvNetSharp,65,csharp,81,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,634,714,89,Function,Type 3,Deep Learning
ConvNetSharp,65,csharp,80,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,645,724,89,Function,Type 3,Deep Learning
ConvNetSharp,66,csharp,7,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU.Tests/GenericVolumeTests.cs.ifdefed,19,25,83,Block,Type 3,Deep Learning
ConvNetSharp,66,csharp,7,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.Tests/GenericVolumeTests.cs.ifdefed,13,19,83,Block,Type 3,Deep Learning
ConvNetSharp,66,csharp,26,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,726,751,87,Function,Type 3,Deep Learning
ConvNetSharp,66,csharp,50,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,716,765,87,Function,Type 3,Deep Learning
ConvNetSharp,67,csharp,14,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,805,818,88,Function,Type 3,Deep Learning
ConvNetSharp,67,csharp,14,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,823,836,88,Function,Type 3,Deep Learning
ConvNetSharp,68,csharp,79,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.Tests/GenericVolumeTests.cs.ifdefed,23,101,80,Block,Type 3,Deep Learning
ConvNetSharp,68,csharp,69,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU.Tests/GenericVolumeTests.cs.ifdefed,96,28,80,Block,Type 3,Deep Learning
ConvNetSharp,68,csharp,51,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,843,893,90,Function,Type 3,Deep Learning
ConvNetSharp,68,csharp,51,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,820,870,90,Function,Type 3,Deep Learning
ConvNetSharp,69,csharp,24,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,917,940,86,Function,Type 3,Deep Learning
ConvNetSharp,69,csharp,24,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,899,922,86,Function,Type 3,Deep Learning
ConvNetSharp,70,csharp,38,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,963,1000,88,Function,Type 3,Deep Learning
ConvNetSharp,70,csharp,38,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,981,1018,88,Function,Type 3,Deep Learning
ConvNetSharp,71,csharp,22,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,1046,1067,81,Function,Type 3,Deep Learning
ConvNetSharp,71,csharp,22,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,1028,1049,81,Function,Type 3,Deep Learning
ConvNetSharp,72,csharp,9,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/VolumeBuilder.cs.ifdefed,24,32,83,Function,Type 3,Deep Learning
ConvNetSharp,72,csharp,9,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/VolumeBuilder.cs.ifdefed,9,17,83,Function,Type 3,Deep Learning
ConvNetSharp,74,csharp,30,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/VolumeStorage.cs.ifdefed,103,132,75,Function,Type 3,Deep Learning
ConvNetSharp,74,csharp,30,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/VolumeStorage.cs.ifdefed,174,203,75,Function,Type 3,Deep Learning
ConvNetSharp,75,csharp,53,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/VolumeStorage.cs.ifdefed,108,160,95,Function,Type 3,Deep Learning
ConvNetSharp,75,csharp,1,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/VolumeStorage.cs.ifdefed,134,134,95,Function,Type 3,Deep Learning
ConvNetSharp,76,csharp,37,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/VolumeStorage.cs.ifdefed,136,172,75,Function,Type 3,Deep Learning
ConvNetSharp,76,csharp,37,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/VolumeStorage.cs.ifdefed,162,198,75,Function,Type 3,Deep Learning
ConvNetSharp,77,csharp,84,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,328,411,90,Block,Type 3,Deep Learning
ConvNetSharp,77,csharp,98,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,322,419,90,Block,Type 3,Deep Learning
ConvNetSharp,77,csharp,18,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/VolumeStorage.cs.ifdefed,205,222,75,Function,Type 3,Deep Learning
ConvNetSharp,77,csharp,26,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/VolumeStorage.cs.ifdefed,200,225,75,Function,Type 3,Deep Learning
ConvNetSharp,78,csharp,36,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,427,462,84,Block,Type 3,Deep Learning
ConvNetSharp,78,csharp,55,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,419,473,84,Block,Type 3,Deep Learning
ConvNetSharp,78,csharp,33,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/VolumeStorage.cs.ifdefed,224,256,81,Function,Type 3,Deep Learning
ConvNetSharp,78,csharp,32,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/VolumeStorage.cs.ifdefed,227,258,81,Function,Type 3,Deep Learning
ConvNetSharp,79,csharp,41,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,476,516,90,Block,Type 3,Deep Learning
ConvNetSharp,79,csharp,40,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,465,504,90,Block,Type 3,Deep Learning
ConvNetSharp,80,csharp,33,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,527,559,84,Block,Type 3,Deep Learning
ConvNetSharp,80,csharp,9,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,539,547,84,Block,Type 3,Deep Learning
ConvNetSharp,80,csharp,7,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/VolumeStorage.cs.ifdefed,321,327,80,Function,Type 3,Deep Learning
ConvNetSharp,80,csharp,9,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/VolumeStorage.cs.ifdefed,320,328,80,Function,Type 3,Deep Learning
ConvNetSharp,81,csharp,40,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,555,594,93,Block,Type 3,Deep Learning
ConvNetSharp,81,csharp,16,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,567,582,93,Block,Type 3,Deep Learning
ConvNetSharp,82,csharp,11,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,612,622,86,Block,Type 3,Deep Learning
ConvNetSharp,82,csharp,34,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,600,633,86,Block,Type 3,Deep Learning
ConvNetSharp,83,csharp,79,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,646,724,91,Block,Type 3,Deep Learning
ConvNetSharp,83,csharp,80,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,635,714,91,Block,Type 3,Deep Learning
ConvNetSharp,84,csharp,38,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,728,765,93,Block,Type 3,Deep Learning
ConvNetSharp,84,csharp,34,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,718,751,93,Block,Type 3,Deep Learning
ConvNetSharp,86,csharp,50,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,844,893,93,Block,Type 3,Deep Learning
ConvNetSharp,86,csharp,50,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,821,870,93,Block,Type 3,Deep Learning
ConvNetSharp,87,csharp,23,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,918,940,93,Block,Type 3,Deep Learning
ConvNetSharp,87,csharp,23,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,900,922,93,Block,Type 3,Deep Learning
ConvNetSharp,88,csharp,37,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,964,1000,94,Block,Type 3,Deep Learning
ConvNetSharp,88,csharp,37,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,982,1018,94,Block,Type 3,Deep Learning
ConvNetSharp,89,csharp,21,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/Volume.cs.ifdefed,1029,1049,90,Block,Type 3,Deep Learning
ConvNetSharp,89,csharp,21,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/Volume.cs.ifdefed,1047,1067,90,Block,Type 3,Deep Learning
ConvNetSharp,91,csharp,25,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume/Single/Volume.cs.ifdefed,65,89,93,Function,Type 3,Deep Learning
ConvNetSharp,91,csharp,25,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume/Double/Volume.cs.ifdefed,62,86,93,Function,Type 3,Deep Learning
ConvNetSharp,92,csharp,53,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume/Double/Volume.cs.ifdefed,91,143,96,Function,Type 3,Deep Learning
ConvNetSharp,92,csharp,53,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume/Single/Volume.cs.ifdefed,88,140,96,Function,Type 3,Deep Learning
ConvNetSharp,95,csharp,44,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/VolumeStorage.cs.ifdefed,175,132,75,Block,Type 3,Deep Learning
ConvNetSharp,95,csharp,100,2,csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Single/VolumeStorage.cs.ifdefed,104,203,75,Block,Type 3,Deep Learning
ConvNetSharp,96,csharp,2,2, csharp/ConvNetSharp/src/ConvNetSharp.Volume.GPU/Double/VolumeStorage.cs.ifdefed,135,134,95,Block,Type 3,Deep Learning
