repoName,classid,language,nlines,nb_fragment,files_splitted,startlines_split,endlines_split,similarity,granularity,clone_type,reposType
Avalonia,32,csharp,181,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/AvaloniaPropertyRegistry.cs.ifdefed,67,247,100,Block,Type 2,Traditional
Avalonia,34,csharp,7,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls.DataGrid/DataGrid.cs.ifdefed,894,900,100,Function,Type 2,Traditional
Avalonia,34,csharp,7,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/Calendar/CalendarDatePicker.cs.ifdefed,3787,3793,100,Function,Type 2,Traditional
Avalonia,35,csharp,284,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Collections/AvaloniaList.cs.ifdefed,333,50,100,Block,Type 2,Traditional
Avalonia,35,csharp,294,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Windows/Avalonia.Direct2D1/Media/FormattedTextImpl.cs.ifdefed,45,338,100,Block,Type 2,Traditional
Avalonia,41,csharp,37,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Collections/Pooled/PooledStack.cs.ifdefed,1171,1207,100,Block,Type 2,Traditional
Avalonia,41,csharp,37,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Collections/Pooled/PooledList.cs.ifdefed,280,316,100,Block,Type 2,Traditional
Avalonia,41,csharp,973,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/AutoCompleteBox.cs.ifdefed,379,1351,100,Function,Type 2,Traditional
Avalonia,41,csharp,961,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/NumericUpDown/NumericUpDown.cs.ifdefed,1345,385,100,Function,Type 2,Traditional
Avalonia,42,csharp,221,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/Primitives/Track.cs.ifdefed,418,198,100,Block,Type 2,Traditional
