repoName,classid,language,nlines,nb_fragment,files_splitted,startlines_split,endlines_split,similarity,granularity,clone_type,reposType
AspectCore-Framework,8,csharp,26,3,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Abstractions/DynamicProxy/Parameters/Parameter.cs.ifdefed,44,19,75,Block,Type 3,Traditional
AspectCore-Framework,8,csharp,16,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Core/DynamicProxy/Extensions/ProxyGeneratorExtensions.cs.ifdefed,67,82,76,Function,Type 3,Traditional
AspectCore-Framework,8,csharp,17,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Core/Configuration/Extensions/InterceptorCollectionExtensions.cs.ifdefed,23,39,76,Function,Type 3,Traditional
AspectCore-Framework,9,csharp,8,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Reflection/Internals/ReflectorUtils.cs.ifdefed,41,48,85,Block,Type 3,Traditional
AspectCore-Framework,9,csharp,8,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Abstractions/DynamicProxy/Parameters/ParameterCollection.cs.ifdefed,42,49,85,Block,Type 3,Traditional
AspectCore-Framework,12,csharp,73,5, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Core/DynamicProxy/InterceptorCollector.cs.ifdefed,10,82,73,Block,Type 3,Traditional
AspectCore-Framework,12,csharp,100,5, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Reflection/Emit/ILGeneratorExtensions.cs.ifdefed,48,147,73,Block,Type 3,Traditional
AspectCore-Framework,12,csharp,2,5, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.DependencyInjection/ServiceCollectionAddExtensions.cs.ifdefed,24,25,73,Block,Type 3,Traditional
AspectCore-Framework,12,csharp,65,5,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Core/DynamicProxy/Extensions/ProxyGeneratorExtensions.cs.ifdefed,129,65,73,Block,Type 3,Traditional
AspectCore-Framework,12,csharp,30,5, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Core/Configuration/Extensions/InterceptorCollectionExtensions.cs.ifdefed,68,39,73,Block,Type 3,Traditional
AspectCore-Framework,12,csharp,35,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.DependencyInjection/ServiceValidator.cs.ifdefed,16,50,71,Function,Type 3,Traditional
AspectCore-Framework,12,csharp,44,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Core/DependencyInjection/ServiceValidator.cs.ifdefed,18,61,71,Function,Type 3,Traditional
AspectCore-Framework,13,csharp,956,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Core/DependencyInjection/ConstructorCallSiteResolver.cs.ifdefed,69,1024,71,Block,Type 3,Traditional
AspectCore-Framework,13,csharp,939,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Reflection/Emit/ILGeneratorExtensions.cs.ifdefed,1015,77,71,Block,Type 3,Traditional
AspectCore-Framework,15,csharp,83,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Core/DynamicProxy/Extensions/AspectContextRuntimeExtensions.cs.ifdefed,69,151,72,Block,Type 3,Traditional
AspectCore-Framework,15,csharp,55,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Core/DependencyInjection/ServiceTable.cs.ifdefed,136,82,72,Block,Type 3,Traditional
AspectCore-Framework,17,csharp,12,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Autofac/ActivationResolveMiddleware.cs.ifdefed,119,130,75,Function,Type 3,Traditional
AspectCore-Framework,17,csharp,11,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Core/DynamicProxy/InterceptorCollector.cs.ifdefed,142,152,75,Function,Type 3,Traditional
AspectCore-Framework,18,csharp,34,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.DependencyInjection/ServiceValidator.cs.ifdefed,17,50,71,Block,Type 3,Traditional
AspectCore-Framework,18,csharp,43,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Core/DependencyInjection/ServiceValidator.cs.ifdefed,19,61,71,Block,Type 3,Traditional
AspectCore-Framework,19,csharp,57,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Reflection/Extensions/TypeExtensions.cs.ifdefed,103,47,75,Block,Type 3,Traditional
AspectCore-Framework,19,csharp,75,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Core/DependencyInjection/ServiceValidator.cs.ifdefed,38,112,75,Block,Type 3,Traditional
AspectCore-Framework,19,csharp,3,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Reflection/Extensions/InternalExtensions.cs.ifdefed,31,29,90,Function,Type 3,Traditional
AspectCore-Framework,19,csharp,27,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Core/Utils/MethodUtils.cs.ifdefed,17,43,90,Function,Type 3,Traditional
AspectCore-Framework,20,csharp,9,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Core/Utils/MethodUtils.cs.ifdefed,45,53,83,Function,Type 3,Traditional
AspectCore-Framework,20,csharp,9,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Reflection/Extensions/InternalExtensions.cs.ifdefed,31,39,83,Function,Type 3,Traditional
AspectCore-Framework,21,csharp,6,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Core/DynamicProxy/AspectActivatorFactory.cs.ifdefed,27,32,83,Block,Type 3,Traditional
AspectCore-Framework,21,csharp,5,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Windsor/DynamicProxyInterceptor.cs.ifdefed,13,17,83,Block,Type 3,Traditional
AspectCore-Framework,24,csharp,104,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Core/DynamicProxy/InterceptorCollector.cs.ifdefed,145,42,83,Block,Type 3,Traditional
AspectCore-Framework,24,csharp,116,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Core/DynamicProxy/Parameters/ParameterInterceptorSelector.cs.ifdefed,36,151,83,Block,Type 3,Traditional
AspectCore-Framework,32,csharp,80,4, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Reflection/MethodReflector.cs.ifdefed,19,98,71,Function,Type 3,Traditional
AspectCore-Framework,32,csharp,71,4, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Reflection/ConstructorReflector.cs.ifdefed,21,91,71,Function,Type 3,Traditional
AspectCore-Framework,32,csharp,64,4, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Reflection/MethodReflector.Call.cs.ifdefed,23,86,71,Function,Type 3,Traditional
AspectCore-Framework,32,csharp,74,4,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Reflection/MethodReflector.Static.cs.ifdefed,24,97,71,Function,Type 3,Traditional
AspectCore-Framework,43,csharp,850,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Reflection/Extensions/ParameterInfoExtensions.cs.ifdefed,873,24,75,Block,Type 3,Traditional
AspectCore-Framework,43,csharp,871,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Core/Utils/ProxyGeneratorUtils.cs.ifdefed,14,884,75,Block,Type 3,Traditional
AspectCore-Framework,46,csharp,10,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.DataAnnotations/ServiceContainerExtensions.cs.ifdefed,24,33,70,Block,Type 3,Traditional
AspectCore-Framework,46,csharp,11,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.DependencyInjection/ServiceCollectionToServiceContextExtensions.cs.ifdefed,11,21,70,Block,Type 3,Traditional
AspectCore-Framework,47,csharp,14,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.DependencyInjection/ServiceCollectionToServiceContextExtensions.cs.ifdefed,85,98,72,Block,Type 3,Traditional
AspectCore-Framework,47,csharp,14,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.LightInject/ContainerBuilderExtensions.cs.ifdefed,47,60,72,Block,Type 3,Traditional
AspectCore-Framework,48,csharp,17,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Extensions.LightInject.Test/NonAspectTest.cs.ifdefed,32,48,81,Function,Type 3,Traditional
AspectCore-Framework,48,csharp,11,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Extensions.Autofac.Test/NonAspectTest.cs.ifdefed,35,45,81,Function,Type 3,Traditional
AspectCore-Framework,49,csharp,74,4,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Reflection/MethodReflector.Static.cs.ifdefed,24,97,72,Block,Type 3,Traditional
AspectCore-Framework,49,csharp,74,4, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Reflection/MethodReflector.cs.ifdefed,25,98,72,Block,Type 3,Traditional
AspectCore-Framework,49,csharp,72,4, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Reflection/ConstructorReflector.cs.ifdefed,20,91,72,Block,Type 3,Traditional
AspectCore-Framework,49,csharp,65,4, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Reflection/MethodReflector.Call.cs.ifdefed,22,86,72,Block,Type 3,Traditional
AspectCore-Framework,50,csharp,11,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Reflection/MethodReflector.Call.cs.ifdefed,36,46,80,Block,Type 3,Traditional
AspectCore-Framework,50,csharp,10,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Reflection/ConstructorReflector.cs.ifdefed,43,52,80,Block,Type 3,Traditional
AspectCore-Framework,51,csharp,18,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Reflection/ConstructorReflector.cs.ifdefed,57,74,93,Block,Type 3,Traditional
AspectCore-Framework,51,csharp,18,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Reflection/MethodReflector.Call.cs.ifdefed,50,67,93,Block,Type 3,Traditional
AspectCore-Framework,52,csharp,7,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Reflection/MethodReflector.Call.cs.ifdefed,79,85,85,Block,Type 3,Traditional
AspectCore-Framework,52,csharp,7,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/src/AspectCore.Extensions.Reflection/ConstructorReflector.cs.ifdefed,70,76,85,Block,Type 3,Traditional
AspectCore-Framework,55,csharp,2,3,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Extensions.LightInject.Test/ExcuteTimesTests.cs.ifdefed,57,58,80,Function,Type 3,Traditional
AspectCore-Framework,55,csharp,26,3, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Extensions.LightInject.Test/AsyncInterceptorTests.cs.ifdefed,42,67,80,Function,Type 3,Traditional
AspectCore-Framework,55,csharp,1,3, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Extensions.LightInject.Test/AwaitBeforeInvokeNextTests.cs.ifdefed,52,52,80,Function,Type 3,Traditional
AspectCore-Framework,72,csharp,10,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Extensions.Autofac.Test/NonAspectTest.cs.ifdefed,36,45,84,Block,Type 3,Traditional
AspectCore-Framework,72,csharp,16,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Extensions.LightInject.Test/NonAspectTest.cs.ifdefed,33,48,84,Block,Type 3,Traditional
AspectCore-Framework,76,csharp,5,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Tests/DynamicProxy/DynamicProxyTestBase.cs.ifdefed,12,16,80,Block,Type 3,Traditional
AspectCore-Framework,76,csharp,5,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Extensions.Autofac.Test/SpecificationTests.cs.ifdefed,14,18,80,Block,Type 3,Traditional
AspectCore-Framework,81,csharp,2,3, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Extensions.LightInject.Test/AwaitBeforeInvokeNextTests.cs.ifdefed,53,52,80,Block,Type 3,Traditional
AspectCore-Framework,81,csharp,1,3,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Extensions.LightInject.Test/ExcuteTimesTests.cs.ifdefed,58,58,80,Block,Type 3,Traditional
AspectCore-Framework,81,csharp,25,3, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Extensions.LightInject.Test/AsyncInterceptorTests.cs.ifdefed,43,67,80,Block,Type 3,Traditional
AspectCore-Framework,82,csharp,3,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Tests/DynamicProxy/OptionalNonNullableMethodParameterTests.cs.ifdefed,49,51,83,Function,Type 3,Traditional
AspectCore-Framework,82,csharp,10,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Tests/DynamicProxy/OptionalNullableMethodParameterTests.cs.ifdefed,46,55,83,Function,Type 3,Traditional
AspectCore-Framework,89,csharp,7,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Tests/Injector/ManyEnumerableTest.cs.ifdefed,46,52,85,Function,Type 3,Traditional
AspectCore-Framework,89,csharp,10,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Tests/Injector/EnumerableTest.cs.ifdefed,72,81,85,Function,Type 3,Traditional
AspectCore-Framework,99,csharp,7,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Tests/DynamicProxy/ClassProxyTest.cs.ifdefed,26,32,71,Block,Type 3,Traditional
AspectCore-Framework,99,csharp,7,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Extensions.Windsor.Test/ScopedServiceTests.cs.ifdefed,19,25,71,Block,Type 3,Traditional
AspectCore-Framework,105,csharp,9,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Tests/DynamicProxy/OptionalNullableMethodParameterTests.cs.ifdefed,47,55,83,Block,Type 3,Traditional
AspectCore-Framework,105,csharp,2,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Tests/DynamicProxy/OptionalNonNullableMethodParameterTests.cs.ifdefed,50,51,83,Block,Type 3,Traditional
AspectCore-Framework,110,csharp,6,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Tests/Injector/ManyEnumerableTest.cs.ifdefed,47,52,85,Block,Type 3,Traditional
AspectCore-Framework,110,csharp,9,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Tests/Injector/EnumerableTest.cs.ifdefed,73,81,85,Block,Type 3,Traditional
AspectCore-Framework,111,csharp,6,2, /tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Tests/Integrate/IntegrateTestBase.cs.ifdefed,14,19,83,Block,Type 3,Traditional
AspectCore-Framework,111,csharp,5,2,/tmpstore/bimus/b-repositories/trad/csharp/AspectCore-Framework/tests/AspectCore.Tests/Injector/InjectorTestBase.cs.ifdefed,13,17,83,Block,Type 3,Traditional
Avalonia,2,csharp,35,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/samples/BindingDemo/ViewModels/IndeiErrorViewModel.cs.ifdefed,102,68,76,Function,Type 3,Traditional
Avalonia,2,csharp,71,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/tests/Avalonia.Base.UnitTests/Data/Core/Plugins/IndeiValidationPluginTests.cs.ifdefed,50,120,76,Function,Type 3,Traditional
Avalonia,4,csharp,36,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/samples/BindingDemo/ViewModels/IndeiErrorViewModel.cs.ifdefed,103,68,78,Block,Type 3,Traditional
Avalonia,4,csharp,70,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/tests/Avalonia.Base.UnitTests/Data/Core/Plugins/IndeiValidationPluginTests.cs.ifdefed,51,120,78,Block,Type 3,Traditional
Avalonia,5,csharp,12,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/samples/ControlCatalog.Android/SplashActivity.cs.ifdefed,19,30,71,Block,Type 3,Traditional
Avalonia,5,csharp,10,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Android/Avalonia.AndroidTestApplication/MainActivity.cs.ifdefed,22,31,71,Block,Type 3,Traditional
Avalonia,9,csharp,73,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/samples/ControlCatalog/Pages/NumericUpDownPage.xaml.cs.ifdefed,16,88,80,Block,Type 3,Traditional
Avalonia,9,csharp,65,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.X11/X11Platform.cs.ifdefed,84,20,80,Block,Type 3,Traditional
Avalonia,11,csharp,17,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Dialogs/ManagedFileChooserFilterViewModel.cs.ifdefed,58,74,72,Function,Type 3,Traditional
Avalonia,11,csharp,17,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/samples/ControlCatalog/ViewModels/TreeViewPageViewModel.cs.ifdefed,30,46,72,Function,Type 3,Traditional
Avalonia,12,csharp,1,3, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/samples/MiniMvvm/ViewModelBase.cs.ifdefed,23,23,88,Function,Type 3,Traditional
Avalonia,12,csharp,23,3,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Diagnostics/Diagnostics/ViewModels/ViewModelBase.cs.ifdefed,11,33,88,Function,Type 3,Traditional
Avalonia,12,csharp,8,3, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Dialogs/InternalViewModelBase.cs.ifdefed,13,20,88,Function,Type 3,Traditional
Avalonia,15,csharp,10,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/samples/RenderDemo/Pages/WriteableBitmapPage.cs.ifdefed,28,37,85,Function,Type 3,Traditional
Avalonia,15,csharp,9,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/Chrome/TitleBar.cs.ifdefed,89,97,85,Function,Type 3,Traditional
Avalonia,18,csharp,603,5, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/Calendar/Calendar.cs.ifdefed,31,633,72,Block,Type 3,Traditional
Avalonia,18,csharp,54,5, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/Selection/IndexRange.cs.ifdefed,59,112,72,Block,Type 3,Traditional
Avalonia,18,csharp,39,5, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/samples/ControlCatalog/ViewModels/TreeViewPageViewModel.cs.ifdefed,84,46,72,Block,Type 3,Traditional
Avalonia,18,csharp,547,5, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Styling/Styling/Styles.cs.ifdefed,620,74,72,Block,Type 3,Traditional
Avalonia,18,csharp,3,5,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Dialogs/ManagedFileChooserFilterViewModel.cs.ifdefed,97,99,72,Block,Type 3,Traditional
Avalonia,20,csharp,14,3, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Windows/Avalonia.Win32/Win32Platform.cs.ifdefed,28,15,85,Function,Type 3,Traditional
Avalonia,20,csharp,266,3,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/iOS/Avalonia.iOS/Stubs.cs.ifdefed,8,273,85,Function,Type 3,Traditional
Avalonia,20,csharp,232,3, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Android/Avalonia.Android/PlatformIconLoader.cs.ifdefed,266,35,85,Function,Type 3,Traditional
Avalonia,22,csharp,704,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/samples/VirtualizationDemo/ViewModels/MainWindowViewModel.cs.ifdefed,858,155,80,Block,Type 3,Traditional
Avalonia,22,csharp,714,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/Calendar/CalendarDatePicker.cs.ifdefed,150,863,80,Block,Type 3,Traditional
Avalonia,22,csharp,305,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Animation/Animatable.cs.ifdefed,498,194,73,Function,Type 3,Traditional
Avalonia,22,csharp,347,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Styling/StyledElement.cs.ifdefed,172,518,73,Function,Type 3,Traditional
Avalonia,23,csharp,4,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.DesignerSupport/Remote/HtmlTransport/SimpleWebSocketHttpServer.cs.ifdefed,24,27,80,Block,Type 3,Traditional
Avalonia,23,csharp,6,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/samples/interop/NativeEmbedSample/EmbedSample.cs.ifdefed,23,28,80,Block,Type 3,Traditional
Avalonia,25,csharp,8,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Android/Avalonia.Android/ChoreographerTimer.cs.ifdefed,68,75,83,Block,Type 3,Traditional
Avalonia,25,csharp,8,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Visuals/Rendering/RenderLoop.cs.ifdefed,61,68,83,Block,Type 3,Traditional
Avalonia,26,csharp,127,5, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/tests/Avalonia.Markup.Xaml.UnitTests/Xaml/XamlTestHelpers.cs.ifdefed,31,157,70,Block,Type 3,Traditional
Avalonia,26,csharp,810,5, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/tests/Avalonia.Markup.Xaml.UnitTests/Xaml/XamlIlTests.cs.ifdefed,144,953,70,Block,Type 3,Traditional
Avalonia,26,csharp,169,5, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/tests/Avalonia.Markup.Xaml.UnitTests/MarkupExtensions/CompiledBindingExtensionTests.cs.ifdefed,9,177,70,Block,Type 3,Traditional
Avalonia,26,csharp,125,5,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Android/Avalonia.Android/Platform/SkiaPlatform/InvalidationAwareSurfaceView.cs.ifdefed,166,42,70,Block,Type 3,Traditional
